"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME","GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME","GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME",147,-0.712487843543908,-2.68869466533257,1e-10,5.154e-07,4.71663157894737e-07,5258,"tags=84%, list=23%, signal=65%","ENSDARG00000057805/ENSDARG00000060489/ENSDARG00000009285/ENSDARG00000054164/ENSDARG00000024465/ENSDARG00000014690/ENSDARG00000003599/ENSDARG00000007065/ENSDARG00000045091/ENSDARG00000104111/ENSDARG00000019181/ENSDARG00000101306/ENSDARG00000002264/ENSDARG00000094277/ENSDARG00000019230/ENSDARG00000035871/ENSDARG00000103318/ENSDARG00000100116/ENSDARG00000075677/ENSDARG00000045696/ENSDARG00000025073/ENSDARG00000103007/ENSDARG00000042905/ENSDARG00000058451/ENSDARG00000102317/ENSDARG00000043453/ENSDARG00000043402/ENSDARG00000019778/ENSDARG00000018073/ENSDARG00000070607/ENSDARG00000037350/ENSDARG00000035692/ENSDARG00000057556/ENSDARG00000020197/ENSDARG00000043509/ENSDARG00000060199/ENSDARG00000101622/ENSDARG00000039347/ENSDARG00000005791/ENSDARG00000071468/ENSDARG00000058824/ENSDARG00000040439/ENSDARG00000088030/ENSDARG00000007320/ENSDARG00000039543/ENSDARG00000019222/ENSDARG00000013307/ENSDARG00000006316/ENSDARG00000070985/ENSDARG00000055996/ENSDARG00000032725/ENSDARG00000041811/ENSDARG00000075743/ENSDARG00000014867/ENSDARG00000077291/ENSDARG00000079827/ENSDARG00000044093/ENSDARG00000053058/ENSDARG00000045487/ENSDARG00000016307/ENSDARG00000030408/ENSDARG00000089836/ENSDARG00000018334/ENSDARG00000036629/ENSDARG00000011201/ENSDARG00000021838/ENSDARG00000053457/ENSDARG00000029533/ENSDARG00000103433/ENSDARG00000006691/ENSDARG00000011405/ENSDARG00000042566/ENSDARG00000032985/ENSDARG00000041435/ENSDARG00000103198/ENSDARG00000034897/ENSDARG00000070849/ENSDARG00000075129/ENSDARG00000042864/ENSDARG00000053365/ENSDARG00000003846/ENSDARG00000010160/ENSDARG00000062209/ENSDARG00000046157/ENSDARG00000020015/ENSDARG00000056903/ENSDARG00000099104/ENSDARG00000023298/ENSDARG00000036298/ENSDARG00000010244/ENSDARG00000069624/ENSDARG00000030602/ENSDARG00000013075/ENSDARG00000021864/ENSDARG00000015128/ENSDARG00000086374/ENSDARG00000041232/ENSDARG00000006413/ENSDARG00000070437/ENSDARG00000068305/ENSDARG00000036875/ENSDARG00000007285/ENSDARG00000034291/ENSDARG00000025850/ENSDARG00000079391/ENSDARG00000029500/ENSDARG00000100588/ENSDARG00000100392/ENSDARG00000090568/ENSDARG00000057910/ENSDARG00000077717/ENSDARG00000115271/ENSDARG00000036684/ENSDARG00000025581/ENSDARG00000035860/ENSDARG00000090462/ENSDARG00000068886/ENSDARG00000070589/ENSDARG00000075422/ENSDARG00000054818/ENSDARG00000100513/ENSDARG00000069850/ENSDARG00000010516"
"GOCC_RIBOSOMAL_SUBUNIT","GOCC_RIBOSOMAL_SUBUNIT","GOCC_RIBOSOMAL_SUBUNIT",162,-0.698489142458919,-2.68543259251448,1e-10,5.154e-07,4.71663157894737e-07,5258,"tags=80%, list=23%, signal=62%","ENSDARG00000057805/ENSDARG00000060489/ENSDARG00000009285/ENSDARG00000054164/ENSDARG00000024465/ENSDARG00000014690/ENSDARG00000041619/ENSDARG00000003599/ENSDARG00000007065/ENSDARG00000045091/ENSDARG00000104111/ENSDARG00000019181/ENSDARG00000101306/ENSDARG00000039667/ENSDARG00000002264/ENSDARG00000094277/ENSDARG00000019230/ENSDARG00000035871/ENSDARG00000103318/ENSDARG00000100116/ENSDARG00000075677/ENSDARG00000045696/ENSDARG00000025073/ENSDARG00000103007/ENSDARG00000042905/ENSDARG00000039719/ENSDARG00000058451/ENSDARG00000102317/ENSDARG00000043453/ENSDARG00000043402/ENSDARG00000019778/ENSDARG00000018073/ENSDARG00000045913/ENSDARG00000070607/ENSDARG00000037350/ENSDARG00000035692/ENSDARG00000057556/ENSDARG00000020197/ENSDARG00000043509/ENSDARG00000060199/ENSDARG00000101622/ENSDARG00000039347/ENSDARG00000005791/ENSDARG00000071468/ENSDARG00000058824/ENSDARG00000088030/ENSDARG00000007320/ENSDARG00000039543/ENSDARG00000019222/ENSDARG00000013307/ENSDARG00000006316/ENSDARG00000070985/ENSDARG00000055996/ENSDARG00000032725/ENSDARG00000041811/ENSDARG00000075743/ENSDARG00000014867/ENSDARG00000077291/ENSDARG00000044093/ENSDARG00000053058/ENSDARG00000045487/ENSDARG00000016307/ENSDARG00000030408/ENSDARG00000089836/ENSDARG00000018334/ENSDARG00000036629/ENSDARG00000079305/ENSDARG00000011201/ENSDARG00000021838/ENSDARG00000053457/ENSDARG00000029533/ENSDARG00000103433/ENSDARG00000006691/ENSDARG00000011405/ENSDARG00000042566/ENSDARG00000032985/ENSDARG00000041435/ENSDARG00000103198/ENSDARG00000034897/ENSDARG00000035167/ENSDARG00000070849/ENSDARG00000075129/ENSDARG00000042864/ENSDARG00000053365/ENSDARG00000003846/ENSDARG00000010160/ENSDARG00000062209/ENSDARG00000046157/ENSDARG00000020015/ENSDARG00000056903/ENSDARG00000021324/ENSDARG00000099104/ENSDARG00000023298/ENSDARG00000036298/ENSDARG00000069624/ENSDARG00000030602/ENSDARG00000013075/ENSDARG00000021864/ENSDARG00000015128/ENSDARG00000086374/ENSDARG00000013023/ENSDARG00000041232/ENSDARG00000006413/ENSDARG00000070437/ENSDARG00000068305/ENSDARG00000036875/ENSDARG00000007285/ENSDARG00000034291/ENSDARG00000025850/ENSDARG00000079391/ENSDARG00000029500/ENSDARG00000100588/ENSDARG00000100392/ENSDARG00000090568/ENSDARG00000057910/ENSDARG00000043554/ENSDARG00000077717/ENSDARG00000115271/ENSDARG00000025581/ENSDARG00000035860/ENSDARG00000090462/ENSDARG00000068886/ENSDARG00000070589/ENSDARG00000041538/ENSDARG00000075422/ENSDARG00000054818/ENSDARG00000008920/ENSDARG00000100513/ENSDARG00000069850/ENSDARG00000010516"
"GOCC_RIBOSOME","GOCC_RIBOSOME","GOCC_RIBOSOME",192,-0.658118659128062,-2.5611187047862,1e-10,5.154e-07,4.71663157894737e-07,5258,"tags=73%, list=23%, signal=57%","ENSDARG00000057805/ENSDARG00000060489/ENSDARG00000009285/ENSDARG00000054164/ENSDARG00000024465/ENSDARG00000014690/ENSDARG00000041619/ENSDARG00000003599/ENSDARG00000007065/ENSDARG00000045091/ENSDARG00000104111/ENSDARG00000019181/ENSDARG00000101306/ENSDARG00000076223/ENSDARG00000039667/ENSDARG00000002264/ENSDARG00000094277/ENSDARG00000019230/ENSDARG00000035871/ENSDARG00000079823/ENSDARG00000103318/ENSDARG00000100116/ENSDARG00000075677/ENSDARG00000045696/ENSDARG00000025073/ENSDARG00000103007/ENSDARG00000042905/ENSDARG00000039719/ENSDARG00000058451/ENSDARG00000102317/ENSDARG00000043453/ENSDARG00000043402/ENSDARG00000019778/ENSDARG00000018073/ENSDARG00000045913/ENSDARG00000070607/ENSDARG00000069386/ENSDARG00000037350/ENSDARG00000035692/ENSDARG00000057556/ENSDARG00000020197/ENSDARG00000043509/ENSDARG00000060199/ENSDARG00000101622/ENSDARG00000039347/ENSDARG00000005791/ENSDARG00000071468/ENSDARG00000058824/ENSDARG00000040439/ENSDARG00000063574/ENSDARG00000088030/ENSDARG00000007320/ENSDARG00000039543/ENSDARG00000019222/ENSDARG00000013307/ENSDARG00000006316/ENSDARG00000070985/ENSDARG00000055996/ENSDARG00000032725/ENSDARG00000041811/ENSDARG00000075743/ENSDARG00000014867/ENSDARG00000077291/ENSDARG00000044093/ENSDARG00000053058/ENSDARG00000045487/ENSDARG00000016307/ENSDARG00000030408/ENSDARG00000089836/ENSDARG00000018334/ENSDARG00000036629/ENSDARG00000079305/ENSDARG00000011201/ENSDARG00000021838/ENSDARG00000053457/ENSDARG00000029533/ENSDARG00000103433/ENSDARG00000006691/ENSDARG00000011405/ENSDARG00000042566/ENSDARG00000032985/ENSDARG00000041435/ENSDARG00000103198/ENSDARG00000034897/ENSDARG00000035167/ENSDARG00000070849/ENSDARG00000075129/ENSDARG00000042864/ENSDARG00000053365/ENSDARG00000003846/ENSDARG00000010160/ENSDARG00000062209/ENSDARG00000046157/ENSDARG00000020015/ENSDARG00000056903/ENSDARG00000021324/ENSDARG00000099104/ENSDARG00000023298/ENSDARG00000036298/ENSDARG00000010244/ENSDARG00000069624/ENSDARG00000030602/ENSDARG00000013075/ENSDARG00000021864/ENSDARG00000015128/ENSDARG00000086374/ENSDARG00000013023/ENSDARG00000036116/ENSDARG00000041232/ENSDARG00000006413/ENSDARG00000070437/ENSDARG00000068305/ENSDARG00000036875/ENSDARG00000007285/ENSDARG00000034291/ENSDARG00000025850/ENSDARG00000079391/ENSDARG00000029500/ENSDARG00000100588/ENSDARG00000100392/ENSDARG00000090568/ENSDARG00000057910/ENSDARG00000043554/ENSDARG00000077717/ENSDARG00000115271/ENSDARG00000036684/ENSDARG00000025581/ENSDARG00000035860/ENSDARG00000090462/ENSDARG00000068886/ENSDARG00000070589/ENSDARG00000075369/ENSDARG00000041538/ENSDARG00000075422/ENSDARG00000054818/ENSDARG00000008920/ENSDARG00000100513/ENSDARG00000041623/ENSDARG00000069850/ENSDARG00000035400/ENSDARG00000010516"
"MODULE_83","MODULE_83","MODULE_83",304,-0.589066628348328,-2.4501381388746,1e-10,5.154e-07,4.71663157894737e-07,5775,"tags=65%, list=26%, signal=49%","ENSDARG00000104018/ENSDARG00000051783/ENSDARG00000068264/ENSDARG00000034470/ENSDARG00000039350/ENSDARG00000018002/ENSDARG00000030053/ENSDARG00000002168/ENSDARG00000071051/ENSDARG00000037980/ENSDARG00000099380/ENSDARG00000014569/ENSDARG00000044540/ENSDARG00000041226/ENSDARG00000016889/ENSDARG00000038066/ENSDARG00000035679/ENSDARG00000090697/ENSDARG00000092693/ENSDARG00000009285/ENSDARG00000013931/ENSDARG00000019644/ENSDARG00000088091/ENSDARG00000098443/ENSDARG00000043511/ENSDARG00000014690/ENSDARG00000020454/ENSDARG00000017772/ENSDARG00000101849/ENSDARG00000041619/ENSDARG00000003599/ENSDARG00000007065/ENSDARG00000063229/ENSDARG00000087456/ENSDARG00000070674/ENSDARG00000102978/ENSDARG00000019181/ENSDARG00000022438/ENSDARG00000104149/ENSDARG00000076223/ENSDARG00000035256/ENSDARG00000019230/ENSDARG00000056127/ENSDARG00000039424/ENSDARG00000092798/ENSDARG00000037962/ENSDARG00000017728/ENSDARG00000007405/ENSDARG00000017445/ENSDARG00000025073/ENSDARG00000104940/ENSDARG00000045132/ENSDARG00000020101/ENSDARG00000103007/ENSDARG00000039887/ENSDARG00000010710/ENSDARG00000014915/ENSDARG00000042905/ENSDARG00000014329/ENSDARG00000058451/ENSDARG00000054574/ENSDARG00000102317/ENSDARG00000043453/ENSDARG00000045359/ENSDARG00000044521/ENSDARG00000045928/ENSDARG00000007760/ENSDARG00000057026/ENSDARG00000041921/ENSDARG00000037350/ENSDARG00000035692/ENSDARG00000100060/ENSDARG00000057556/ENSDARG00000054696/ENSDARG00000020197/ENSDARG00000043509/ENSDARG00000099766/ENSDARG00000039347/ENSDARG00000005791/ENSDARG00000040439/ENSDARG00000053979/ENSDARG00000088030/ENSDARG00000019339/ENSDARG00000015978/ENSDARG00000007320/ENSDARG00000057882/ENSDARG00000077777/ENSDARG00000041065/ENSDARG00000101057/ENSDARG00000013307/ENSDARG00000040440/ENSDARG00000040121/ENSDARG00000006316/ENSDARG00000013804/ENSDARG00000070686/ENSDARG00000059128/ENSDARG00000101560/ENSDARG00000055996/ENSDARG00000013044/ENSDARG00000004687/ENSDARG00000032725/ENSDARG00000043848/ENSDARG00000041811/ENSDARG00000086618/ENSDARG00000071573/ENSDARG00000014867/ENSDARG00000077291/ENSDARG00000044093/ENSDARG00000009640/ENSDARG00000103824/ENSDARG00000053058/ENSDARG00000045487/ENSDARG00000052371/ENSDARG00000052840/ENSDARG00000058454/ENSDARG00000036329/ENSDARG00000011125/ENSDARG00000011146/ENSDARG00000018334/ENSDARG00000041991/ENSDARG00000012688/ENSDARG00000025326/ENSDARG00000011201/ENSDARG00000014171/ENSDARG00000053217/ENSDARG00000021838/ENSDARG00000053457/ENSDARG00000029533/ENSDARG00000103433/ENSDARG00000004169/ENSDARG00000006691/ENSDARG00000055064/ENSDARG00000011405/ENSDARG00000077533/ENSDARG00000041435/ENSDARG00000001788/ENSDARG00000034897/ENSDARG00000086753/ENSDARG00000030479/ENSDARG00000043663/ENSDARG00000070849/ENSDARG00000033175/ENSDARG00000053365/ENSDARG00000003846/ENSDARG00000036136/ENSDARG00000010160/ENSDARG00000046157/ENSDARG00000099104/ENSDARG00000023298/ENSDARG00000036298/ENSDARG00000013938/ENSDARG00000030602/ENSDARG00000033134/ENSDARG00000021864/ENSDARG00000009447/ENSDARG00000015128/ENSDARG00000102105/ENSDARG00000036116/ENSDARG00000038577/ENSDARG00000041232/ENSDARG00000006413/ENSDARG00000006290/ENSDARG00000036875/ENSDARG00000034291/ENSDARG00000025850/ENSDARG00000029500/ENSDARG00000053446/ENSDARG00000100392/ENSDARG00000099667/ENSDARG00000025375/ENSDARG00000099420/ENSDARG00000077717/ENSDARG00000033789/ENSDARG00000115557/ENSDARG00000025581/ENSDARG00000104537/ENSDARG00000092873/ENSDARG00000086881/ENSDARG00000042851/ENSDARG00000035860/ENSDARG00000045230/ENSDARG00000078113/ENSDARG00000029064/ENSDARG00000054818/ENSDARG00000088390/ENSDARG00000100513/ENSDARG00000041600/ENSDARG00000015628/ENSDARG00000019417/ENSDARG00000104643/ENSDARG00000069850/ENSDARG00000075730/ENSDARG00000035400/ENSDARG00000025147/ENSDARG00000104043/ENSDARG00000053685/ENSDARG00000010516"
"MODULE_114","MODULE_114","MODULE_114",324,-0.565853908437945,-2.38479129464908,1e-10,5.154e-07,4.71663157894737e-07,5775,"tags=61%, list=26%, signal=46%","ENSDARG00000104018/ENSDARG00000051783/ENSDARG00000054155/ENSDARG00000068264/ENSDARG00000034470/ENSDARG00000039350/ENSDARG00000018002/ENSDARG00000030053/ENSDARG00000069471/ENSDARG00000002168/ENSDARG00000071051/ENSDARG00000037980/ENSDARG00000099380/ENSDARG00000044540/ENSDARG00000041226/ENSDARG00000019572/ENSDARG00000075989/ENSDARG00000016889/ENSDARG00000035679/ENSDARG00000090697/ENSDARG00000092693/ENSDARG00000009285/ENSDARG00000013931/ENSDARG00000088091/ENSDARG00000098443/ENSDARG00000017775/ENSDARG00000043511/ENSDARG00000014690/ENSDARG00000020454/ENSDARG00000017772/ENSDARG00000101849/ENSDARG00000041619/ENSDARG00000055676/ENSDARG00000007065/ENSDARG00000077776/ENSDARG00000087456/ENSDARG00000070674/ENSDARG00000019181/ENSDARG00000103118/ENSDARG00000077069/ENSDARG00000035256/ENSDARG00000019230/ENSDARG00000040988/ENSDARG00000039424/ENSDARG00000092798/ENSDARG00000037962/ENSDARG00000009253/ENSDARG00000017728/ENSDARG00000007405/ENSDARG00000100116/ENSDARG00000017445/ENSDARG00000025073/ENSDARG00000104940/ENSDARG00000045132/ENSDARG00000103007/ENSDARG00000010710/ENSDARG00000014915/ENSDARG00000042905/ENSDARG00000014329/ENSDARG00000058451/ENSDARG00000054574/ENSDARG00000023082/ENSDARG00000102317/ENSDARG00000029011/ENSDARG00000018283/ENSDARG00000043453/ENSDARG00000052082/ENSDARG00000045359/ENSDARG00000044521/ENSDARG00000045928/ENSDARG00000007760/ENSDARG00000041921/ENSDARG00000037350/ENSDARG00000035692/ENSDARG00000100060/ENSDARG00000057556/ENSDARG00000054696/ENSDARG00000043509/ENSDARG00000039347/ENSDARG00000005791/ENSDARG00000038030/ENSDARG00000040439/ENSDARG00000053979/ENSDARG00000088030/ENSDARG00000019339/ENSDARG00000015978/ENSDARG00000007320/ENSDARG00000057882/ENSDARG00000077777/ENSDARG00000076836/ENSDARG00000041065/ENSDARG00000101057/ENSDARG00000013307/ENSDARG00000040440/ENSDARG00000040121/ENSDARG00000006316/ENSDARG00000013804/ENSDARG00000059128/ENSDARG00000056307/ENSDARG00000013044/ENSDARG00000004687/ENSDARG00000032725/ENSDARG00000043848/ENSDARG00000041811/ENSDARG00000071573/ENSDARG00000014867/ENSDARG00000017299/ENSDARG00000014313/ENSDARG00000057789/ENSDARG00000077291/ENSDARG00000009871/ENSDARG00000044093/ENSDARG00000009640/ENSDARG00000103824/ENSDARG00000053058/ENSDARG00000013966/ENSDARG00000045487/ENSDARG00000077850/ENSDARG00000052371/ENSDARG00000052840/ENSDARG00000058454/ENSDARG00000036329/ENSDARG00000011125/ENSDARG00000011146/ENSDARG00000018334/ENSDARG00000041991/ENSDARG00000012688/ENSDARG00000025326/ENSDARG00000011201/ENSDARG00000014171/ENSDARG00000053217/ENSDARG00000021838/ENSDARG00000019398/ENSDARG00000053457/ENSDARG00000029533/ENSDARG00000103433/ENSDARG00000004169/ENSDARG00000006691/ENSDARG00000011405/ENSDARG00000077533/ENSDARG00000018146/ENSDARG00000041435/ENSDARG00000001788/ENSDARG00000034897/ENSDARG00000043663/ENSDARG00000033175/ENSDARG00000053365/ENSDARG00000003846/ENSDARG00000016855/ENSDARG00000036136/ENSDARG00000010160/ENSDARG00000099104/ENSDARG00000023298/ENSDARG00000089663/ENSDARG00000036298/ENSDARG00000030602/ENSDARG00000033134/ENSDARG00000021864/ENSDARG00000009447/ENSDARG00000015128/ENSDARG00000102105/ENSDARG00000025554/ENSDARG00000036116/ENSDARG00000038577/ENSDARG00000006413/ENSDARG00000006290/ENSDARG00000025850/ENSDARG00000027200/ENSDARG00000029500/ENSDARG00000043154/ENSDARG00000099667/ENSDARG00000027687/ENSDARG00000099420/ENSDARG00000077717/ENSDARG00000033789/ENSDARG00000014941/ENSDARG00000115557/ENSDARG00000025581/ENSDARG00000104537/ENSDARG00000092873/ENSDARG00000042851/ENSDARG00000035860/ENSDARG00000045230/ENSDARG00000037867/ENSDARG00000078113/ENSDARG00000029064/ENSDARG00000004427/ENSDARG00000027750/ENSDARG00000059816/ENSDARG00000054818/ENSDARG00000088390/ENSDARG00000100513/ENSDARG00000015628/ENSDARG00000019417/ENSDARG00000035400/ENSDARG00000025147/ENSDARG00000104043/ENSDARG00000053685/ENSDARG00000010516"
"MODULE_151","MODULE_151","MODULE_151",305,-0.575502313710412,-2.40203387993923,1.68221399637839e-10,7.22510911444518e-07,6.61198638155464e-07,5775,"tags=62%, list=26%, signal=47%","ENSDARG00000104018/ENSDARG00000051783/ENSDARG00000054155/ENSDARG00000068264/ENSDARG00000039350/ENSDARG00000018002/ENSDARG00000030053/ENSDARG00000069471/ENSDARG00000002168/ENSDARG00000071051/ENSDARG00000037980/ENSDARG00000099380/ENSDARG00000044540/ENSDARG00000041226/ENSDARG00000019572/ENSDARG00000075989/ENSDARG00000016889/ENSDARG00000035679/ENSDARG00000090697/ENSDARG00000009285/ENSDARG00000013931/ENSDARG00000088091/ENSDARG00000098443/ENSDARG00000017775/ENSDARG00000043511/ENSDARG00000014690/ENSDARG00000020454/ENSDARG00000017772/ENSDARG00000101849/ENSDARG00000041619/ENSDARG00000055676/ENSDARG00000007065/ENSDARG00000077776/ENSDARG00000087456/ENSDARG00000070674/ENSDARG00000019181/ENSDARG00000103118/ENSDARG00000077069/ENSDARG00000035256/ENSDARG00000019230/ENSDARG00000040988/ENSDARG00000039424/ENSDARG00000092798/ENSDARG00000009253/ENSDARG00000017728/ENSDARG00000007405/ENSDARG00000100116/ENSDARG00000017445/ENSDARG00000025073/ENSDARG00000104940/ENSDARG00000045132/ENSDARG00000103007/ENSDARG00000010710/ENSDARG00000014915/ENSDARG00000042905/ENSDARG00000014329/ENSDARG00000058451/ENSDARG00000054574/ENSDARG00000023082/ENSDARG00000102317/ENSDARG00000029011/ENSDARG00000018283/ENSDARG00000043453/ENSDARG00000052082/ENSDARG00000045359/ENSDARG00000044521/ENSDARG00000045928/ENSDARG00000007760/ENSDARG00000041921/ENSDARG00000037350/ENSDARG00000035692/ENSDARG00000100060/ENSDARG00000057556/ENSDARG00000054696/ENSDARG00000043509/ENSDARG00000039347/ENSDARG00000005791/ENSDARG00000038030/ENSDARG00000040439/ENSDARG00000053979/ENSDARG00000088030/ENSDARG00000019339/ENSDARG00000015978/ENSDARG00000007320/ENSDARG00000057882/ENSDARG00000076836/ENSDARG00000101057/ENSDARG00000095897/ENSDARG00000013307/ENSDARG00000040440/ENSDARG00000040121/ENSDARG00000006316/ENSDARG00000013804/ENSDARG00000059128/ENSDARG00000056307/ENSDARG00000013044/ENSDARG00000004687/ENSDARG00000032725/ENSDARG00000043848/ENSDARG00000041811/ENSDARG00000071573/ENSDARG00000014867/ENSDARG00000017299/ENSDARG00000014313/ENSDARG00000057789/ENSDARG00000077291/ENSDARG00000009871/ENSDARG00000044093/ENSDARG00000009640/ENSDARG00000103824/ENSDARG00000053058/ENSDARG00000013966/ENSDARG00000045487/ENSDARG00000077850/ENSDARG00000052371/ENSDARG00000052840/ENSDARG00000058454/ENSDARG00000036329/ENSDARG00000011125/ENSDARG00000011146/ENSDARG00000018334/ENSDARG00000041991/ENSDARG00000025326/ENSDARG00000014171/ENSDARG00000053217/ENSDARG00000021838/ENSDARG00000019398/ENSDARG00000053457/ENSDARG00000029533/ENSDARG00000103433/ENSDARG00000004169/ENSDARG00000006691/ENSDARG00000011405/ENSDARG00000077533/ENSDARG00000018146/ENSDARG00000041435/ENSDARG00000034897/ENSDARG00000033175/ENSDARG00000053365/ENSDARG00000003846/ENSDARG00000016855/ENSDARG00000036136/ENSDARG00000010160/ENSDARG00000099104/ENSDARG00000023298/ENSDARG00000089663/ENSDARG00000036298/ENSDARG00000030602/ENSDARG00000033134/ENSDARG00000021864/ENSDARG00000015128/ENSDARG00000102105/ENSDARG00000025554/ENSDARG00000036116/ENSDARG00000038577/ENSDARG00000006413/ENSDARG00000006290/ENSDARG00000025850/ENSDARG00000027200/ENSDARG00000029500/ENSDARG00000043154/ENSDARG00000099667/ENSDARG00000027687/ENSDARG00000099420/ENSDARG00000077717/ENSDARG00000033789/ENSDARG00000014941/ENSDARG00000115557/ENSDARG00000025581/ENSDARG00000104537/ENSDARG00000092873/ENSDARG00000042851/ENSDARG00000035860/ENSDARG00000045230/ENSDARG00000037867/ENSDARG00000078113/ENSDARG00000029064/ENSDARG00000004427/ENSDARG00000027750/ENSDARG00000059816/ENSDARG00000054818/ENSDARG00000088390/ENSDARG00000100513/ENSDARG00000015628/ENSDARG00000019417/ENSDARG00000035400/ENSDARG00000025147/ENSDARG00000104043/ENSDARG00000053685/ENSDARG00000010516"
"RUBENSTEIN_SKELETAL_MUSCLE_SATELLITE_CELLS","RUBENSTEIN_SKELETAL_MUSCLE_SATELLITE_CELLS","RUBENSTEIN_SKELETAL_MUSCLE_SATELLITE_CELLS",293,-0.581886002045593,-2.39765951988468,2.22880012382193e-10,8.20516845584159e-07,7.50887789084309e-07,5545,"tags=65%, list=25%, signal=50%","ENSDARG00000042548/ENSDARG00000038306/ENSDARG00000099380/ENSDARG00000014569/ENSDARG00000019572/ENSDARG00000019404/ENSDARG00000116835/ENSDARG00000004697/ENSDARG00000090697/ENSDARG00000039522/ENSDARG00000063344/ENSDARG00000092693/ENSDARG00000055216/ENSDARG00000025566/ENSDARG00000009285/ENSDARG00000013931/ENSDARG00000019644/ENSDARG00000010008/ENSDARG00000070922/ENSDARG00000009021/ENSDARG00000017775/ENSDARG00000043511/ENSDARG00000014690/ENSDARG00000041619/ENSDARG00000103740/ENSDARG00000003599/ENSDARG00000059304/ENSDARG00000007795/ENSDARG00000099776/ENSDARG00000067717/ENSDARG00000043457/ENSDARG00000001889/ENSDARG00000019181/ENSDARG00000009212/ENSDARG00000035256/ENSDARG00000019230/ENSDARG00000041155/ENSDARG00000035871/ENSDARG00000037009/ENSDARG00000037962/ENSDARG00000025073/ENSDARG00000045132/ENSDARG00000103007/ENSDARG00000042905/ENSDARG00000038742/ENSDARG00000014329/ENSDARG00000058451/ENSDARG00000102317/ENSDARG00000026369/ENSDARG00000058656/ENSDARG00000106529/ENSDARG00000043453/ENSDARG00000039338/ENSDARG00000056167/ENSDARG00000019778/ENSDARG00000044521/ENSDARG00000087303/ENSDARG00000007760/ENSDARG00000057026/ENSDARG00000029856/ENSDARG00000100515/ENSDARG00000041921/ENSDARG00000037350/ENSDARG00000009950/ENSDARG00000035692/ENSDARG00000056008/ENSDARG00000057556/ENSDARG00000020197/ENSDARG00000043509/ENSDARG00000019274/ENSDARG00000012138/ENSDARG00000039347/ENSDARG00000005791/ENSDARG00000020298/ENSDARG00000010717/ENSDARG00000040439/ENSDARG00000090309/ENSDARG00000015325/ENSDARG00000088030/ENSDARG00000016238/ENSDARG00000019339/ENSDARG00000027803/ENSDARG00000007320/ENSDARG00000045695/ENSDARG00000013307/ENSDARG00000040440/ENSDARG00000032319/ENSDARG00000006316/ENSDARG00000059128/ENSDARG00000074204/ENSDARG00000055996/ENSDARG00000032725/ENSDARG00000005842/ENSDARG00000041811/ENSDARG00000005586/ENSDARG00000071573/ENSDARG00000014867/ENSDARG00000032970/ENSDARG00000007241/ENSDARG00000077291/ENSDARG00000044093/ENSDARG00000016856/ENSDARG00000045487/ENSDARG00000089302/ENSDARG00000069422/ENSDARG00000052371/ENSDARG00000052840/ENSDARG00000045773/ENSDARG00000045296/ENSDARG00000030408/ENSDARG00000007277/ENSDARG00000011146/ENSDARG00000018334/ENSDARG00000012688/ENSDARG00000036629/ENSDARG00000103994/ENSDARG00000011201/ENSDARG00000021838/ENSDARG00000053457/ENSDARG00000029533/ENSDARG00000103433/ENSDARG00000056627/ENSDARG00000006691/ENSDARG00000011405/ENSDARG00000077533/ENSDARG00000042566/ENSDARG00000041435/ENSDARG00000013351/ENSDARG00000001788/ENSDARG00000034897/ENSDARG00000001950/ENSDARG00000094673/ENSDARG00000043663/ENSDARG00000070452/ENSDARG00000070849/ENSDARG00000042864/ENSDARG00000038608/ENSDARG00000033175/ENSDARG00000053365/ENSDARG00000099572/ENSDARG00000029830/ENSDARG00000010160/ENSDARG00000099104/ENSDARG00000023298/ENSDARG00000036298/ENSDARG00000105009/ENSDARG00000010244/ENSDARG00000030602/ENSDARG00000021864/ENSDARG00000009447/ENSDARG00000015128/ENSDARG00000071378/ENSDARG00000036116/ENSDARG00000041232/ENSDARG00000006413/ENSDARG00000070437/ENSDARG00000006290/ENSDARG00000036875/ENSDARG00000039493/ENSDARG00000034291/ENSDARG00000025850/ENSDARG00000029500/ENSDARG00000100588/ENSDARG00000011648/ENSDARG00000092170/ENSDARG00000100392/ENSDARG00000027687/ENSDARG00000071336/ENSDARG00000077717/ENSDARG00000039346/ENSDARG00000115271/ENSDARG00000025581/ENSDARG00000086881/ENSDARG00000011841/ENSDARG00000035860/ENSDARG00000056583/ENSDARG00000037867/ENSDARG00000098852/ENSDARG00000009978/ENSDARG00000090462/ENSDARG00000059360/ENSDARG00000041314/ENSDARG00000034957/ENSDARG00000054818/ENSDARG00000032102/ENSDARG00000095826/ENSDARG00000041623/ENSDARG00000038559/ENSDARG00000035400/ENSDARG00000025147/ENSDARG00000010516"
"GOCC_PERICENTRIC_HETEROCHROMATIN","GOCC_PERICENTRIC_HETEROCHROMATIN","GOCC_PERICENTRIC_HETEROCHROMATIN",20,0.933762177600382,2.35957225939095,7.5139115241434e-09,2.42041874971469e-05,2.21502202351196e-05,3,"tags=10%, list=0%, signal=10%","ENSDARG00000061504/ENSDARG00000075461"
