"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSDARG00000025074",859.36082961227,-0.0227445583397372,0.152435999981873,-0.149207262998516,0.881390089104851,0.999832103467015
"ENSDARG00000063108",190.106554990867,-0.0119453876141912,0.17573550849387,-0.0679736708680468,0.945806593399113,0.999832103467015
"ENSDARG00000074069",2.9891458442721,0.642385011642123,0.974579080220583,0.659140981660234,0.50980524135621,0.999832103467015
"ENSDARG00000088906",3.62968624602795,0.0137170963001228,0.802281682801385,0.0170976062325465,0.986358748583875,0.999832103467015
"ENSDARG00000088775",2.08779568859651,-0.379239515084051,1.08075500515833,-0.35090239071203,0.725661577868277,0.999832103467015
"ENSDARG00000116928",10.9361840741608,0.00272638644713702,0.572942667117011,0.0047585676606281,0.996203226661056,0.999832103467015
"ENSDARG00000093082",2.08947218197338,0.00805321410449494,1.21071757191769,0.00665160421496093,0.994692826827293,0.999832103467015
"ENSDARG00000104258",13.8686890542659,-0.490398000712226,0.406068764447186,-1.20767230491083,0.227173334972416,0.999832103467015
"ENSDARG00000104284",2.20080816047902,0.0846391226807498,1.11583580463565,0.0758526678648625,0.939536313884949,0.999832103467015
"ENSDARG00000101532",1.24533579121314,0.122843047319159,1.84636551625021,0.0665323557215484,0.946953998627908,0.999832103467015
"ENSDARG00000034910",1.55978227058159,1.05018496275679,1.49472193421658,0.702595538819878,0.482307843480206,0.999832103467015
"ENSDARG00000013203",9.71846471526156,-1.08124862919305,0.596427681318045,-1.81287465867379,0.0698511555753293,0.999832103467015
"ENSDARG00000054649",16.2315958383621,0.0351591715430827,0.464246340032436,0.0757338690933486,0.939630829721507,0.999832103467015
"ENSDARG00000096509",1.88988798533013,-0.90881004349033,1.35919117992615,-0.668640333245619,0.503724937420146,0.999832103467015
"ENSDARG00000096570",1.98496404658622,-2.01214007525158,1.43114546661296,-1.40596474795371,0.159734592939302,0.999832103467015
"ENSDARG00000069194",20.8245645895576,-0.0807170834865585,0.467358751946853,-0.172709044498085,0.862880134150019,0.999832103467015
"ENSDARG00000026383",38.7806522700466,0.245429899675863,0.248041948062472,0.989469328043052,0.322433569368165,0.999832103467015
"ENSDARG00000004633",36.0016251923761,0.462390402595712,0.302548351221372,1.52831902976521,0.126433347380213,0.999832103467015
"ENSDARG00000043431",73.7092954582704,-0.335904207307535,0.226136474794445,-1.48540480969674,0.13743662234998,0.999832103467015
"ENSDARG00000007289",43.3406392179254,-0.35129236854228,0.309824115991827,-1.13384449566717,0.256859782764683,0.999832103467015
"ENSDARG00000057844",12.3018223851079,-0.326512456416806,0.464990674331235,-0.702191408217826,0.48255980300185,0.999832103467015
"ENSDARG00000103951",7.21606578371178,1.23869393399059,0.642973093751974,1.92650974982853,0.0540407556302513,0.999832103467015
"ENSDARG00000104859",1.38673025474648,1.54540750377829,1.40728699578119,1.09814665268077,0.272140456615602,0.999832103467015
"ENSDARG00000078620",110.509215762981,-0.0700536434922623,0.187464744894826,-0.373689695796213,0.708635192414063,0.999832103467015
"ENSDARG00000088019",1.7104064331967,0.155441808888887,1.1772976822543,0.132032714607275,0.894958415741727,0.999832103467015
"ENSDARG00000052035",153.034311506869,0.0931036580115197,0.167925638896087,0.554433847169296,0.579281967292158,0.999832103467015
"ENSDARG00000058270",630.971964549703,-0.0994013508331602,0.207428611880813,-0.479207520755504,0.631791004461915,0.999832103467015
"ENSDARG00000052037",65.8223523086952,-0.0465001017297256,0.219229076911522,-0.212107364519408,0.832023274367134,0.999832103467015
"ENSDARG00000052039",1673.89547039475,-0.191271792279285,0.0853217158673352,-2.24177151543329,0.0249761430937362,0.999832103467015
"ENSDARG00000078246",16.7453497235172,-0.252272452556222,0.502900110881082,-0.501635309076072,0.615924077340989,0.999832103467015
"ENSDARG00000094346",10.9559201192339,0.194647652917567,0.501811732520564,0.387889800702479,0.698097586230491,0.999832103467015
"ENSDARG00000093323",172.137705798552,-0.00921895102786343,0.15744521153157,-0.0585533909744526,0.953307835559849,0.999832103467015
"ENSDARG00000094433",23.5428596877909,0.574177903244844,0.376398136394603,1.52545362935298,0.127145991061997,0.999832103467015
"ENSDARG00000091912",24.9058105946317,0.453109685334015,0.323158478111306,1.40212841693712,0.160876902662413,0.999832103467015
"ENSDARG00000092604",5.63002398520332,0.0477769165727761,0.766372859306753,0.0623416082557964,0.950290794300779,0.999832103467015
"ENSDARG00000092070",6.93647174134856,0.922369384295468,0.723461129112088,1.27493979590514,0.202330551958182,0.999832103467015
"ENSDARG00000093177",17.4926749337638,-0.229048066531526,0.478601312662805,-0.478578015712422,0.632238861180916,0.999832103467015
"ENSDARG00000092984",2.27908456747352,-1.30341922018867,1.50227338319558,-0.867631174704091,0.385596274492355,0.999832103467015
"ENSDARG00000094608",2.5531708642538,1.30766452972525,1.26934444560798,1.03018887761305,0.302921349850259,0.999832103467015
"ENSDARG00000092294",1.2412046613672,-0.463929765111079,1.44601166985237,-0.320834039436517,0.748336162178036,0.999832103467015
"ENSDARG00000094297",37.6349399041032,1.03418652772003,0.358169852758632,2.8874192502655,0.00388416291627006,0.44732528567298
"ENSDARG00000094246",5.83626725712453,1.01180308884198,0.732098901610755,1.3820579249823,0.16695391610628,0.999832103467015
"ENSDARG00000092941",1.3969613952888,-0.198063285660611,1.75634046982066,-0.112770438912016,0.910212555140634,0.999832103467015
"ENSDARG00000075055",7.10350495819554,0.161339771409243,0.63988935480583,0.252136983054204,0.800935184835443,0.999832103467015
"ENSDARG00000095719",1.66116026117644,1.79052024303551,2.18564890846278,0.819216771780068,0.412662747576728,0.999832103467015
"ENSDARG00000092500",1.92036648245095,2.04527977944589,2.16666497082486,0.943976021667639,0.345181901665318,0.999832103467015
"ENSDARG00000103829",3.16543951862153,0.922819448245959,1.32292099443183,0.697562025343994,0.485451137191952,0.999832103467015
"ENSDARG00000104415",1.61825019298887,-1.06425604442844,2.57767512690046,-0.412874389531065,0.679698645677116,0.999832103467015
"ENSDARG00000098706",15.8733673007373,-0.981180925124752,0.678537169686674,-1.44602384210997,0.148170514672352,0.999832103467015
"ENSDARG00000104949",153.9046662793,-0.0970411486641404,0.187097132634858,-0.518667214711021,0.603992828178985,0.999832103467015
"ENSDARG00000089904",57.1737840750152,-0.38237574894159,0.268680870926469,-1.42315955588158,0.154689906943492,0.999832103467015
"ENSDARG00000104083",40.2970897786792,-0.269935210941309,0.328777630637101,-0.821026693386142,0.411631063691556,0.999832103467015
"ENSDARG00000093157",229.393870955237,0.137636382556422,0.137626071063278,1.00007492398108,0.31727425040127,0.999832103467015
"ENSDARG00000104904",48.6175425615086,-0.0311756374905105,0.289594048356324,-0.107652894344539,0.914271037136334,0.999832103467015
"ENSDARG00000096528",83.0867342829721,-0.0373129977547966,0.197972483456226,-0.188475676535355,0.850503781128597,0.999832103467015
"ENSDARG00000104807",91.5107272902819,-0.304250589494808,0.244012683771815,-1.2468638301578,0.212447431064381,0.999832103467015
"ENSDARG00000105176",11.5224709454765,-0.847122816270479,0.45530000899157,-1.86058159354476,0.0628032861438229,0.999832103467015
"ENSDARG00000104783",72.1089538891763,-0.370459545992392,0.286073417536207,-1.29498067028722,0.195326897696815,0.999832103467015
"ENSDARG00000112943",132.288708560346,-0.230520475242117,0.196871217884909,-1.17092014626983,0.241630876363886,0.999832103467015
"ENSDARG00000105295",133.846210757047,-0.00909591711339987,0.221223832889086,-0.0411163525855744,0.967203138149154,0.999832103467015
"ENSDARG00000112310",28.102842555956,-0.0848569438154976,0.419047693472119,-0.202499489049553,0.83952625781564,0.999832103467015
"ENSDARG00000111704",77.640257077125,-0.0442945580978861,0.39525588048723,-0.112065525864623,0.910771451573426,0.999832103467015
"ENSDARG00000017255",146.01378591429,-0.000628728610427575,0.210466253273702,-0.00298731317086707,0.997616472487798,0.999832103467015
"ENSDARG00000103054",228.249093470967,0.0271344269494502,0.242768931633955,0.111770590935266,0.911005306411193,0.999832103467015
"ENSDARG00000113332",114.987804820838,-0.232837376269332,0.242723385208362,-0.959270471897283,0.337422506739384,0.999832103467015
"ENSDARG00000116066",19.8088246215352,0.792203838184761,0.39573511230967,2.00185379953055,0.0453004577835146,0.999832103467015
"ENSDARG00000038682",7.76482079971206,-0.490139898531343,0.651487645849518,-0.752339513502542,0.451846911304329,0.999832103467015
"ENSDARG00000100788",58.8351869845648,0.20992435125778,0.312169848558923,0.672468376516369,0.501285565693257,0.999832103467015
"ENSDARG00000086539",150.152098537431,0.0247696286058398,0.232375335203296,0.106593191502746,0.915111720204529,0.999832103467015
"ENSDARG00000112526",2.65731632623883,0.336140170534609,1.03353773922662,0.325232604264782,0.74500503421543,0.999832103467015
"ENSDARG00000104392",33.9687991776095,-0.602927044374816,0.359351982654024,-1.67781749782441,0.0933827323594223,0.999832103467015
"ENSDARG00000100264",188.816682297967,-0.25969100666794,0.173076291048206,-1.50044240661252,0.133499841676,0.999832103467015
"ENSDARG00000099619",163.56055755904,-0.0624285293688413,0.160453143870651,-0.389076386182673,0.697219641047383,0.999832103467015
"ENSDARG00000099301",508.094674148861,-0.15739008125276,0.181103165578208,-0.869063115215356,0.384812609950492,0.999832103467015
"ENSDARG00000103099",100.517552680485,-0.124684128184275,0.297600891804467,-0.418964228999006,0.675242275135028,0.999832103467015
"ENSDARG00000101915",445.269299633259,-0.319366051635545,0.179006336269186,-1.78410473222182,0.0744066484792194,0.999832103467015
"ENSDARG00000110574",1.29432998786947,0.141280789454586,1.87929800571503,0.0751774274356409,0.940073543819371,0.999832103467015
"ENSDARG00000090557",31.0399875298653,-0.0373065956747613,0.418946912563171,-0.0890485036553074,0.929043362856113,0.999832103467015
"ENSDARG00000088745",237.466089002067,-0.24343916869411,0.326244338055514,-0.746186646931743,0.45555467328952,0.999832103467015
"ENSDARG00000089667",3.11009924352152,-2.29328885420386,1.28883485831288,-1.77935042601644,0.0751823285600187,0.999832103467015
"ENSDARG00000038683",3.72595564627035,-0.0372312878677923,0.790026419568399,-0.0471266364587303,0.962412298094013,0.999832103467015
"ENSDARG00000090783",90.9909195242207,-0.129107184077865,0.288870730450917,-0.446937576113486,0.654920132114295,0.999832103467015
"ENSDARG00000038681",2.4709262966999,0.461740336813455,1.09901920282676,0.420138552289008,0.674384240682981,0.999832103467015
"ENSDARG00000095746",9.61327756083083,-0.13034290048117,0.591648458278799,-0.220304639786198,0.825633906901921,0.999832103467015
"ENSDARG00000093877",64.601016744653,-0.412126802420982,0.423859076259481,-0.972320343020527,0.330891206483703,0.999832103467015
"ENSDARG00000092806",22.1309118543731,-0.919436953541991,0.415524801574433,-2.21271257469644,0.0269174679018063,0.999832103467015
"ENSDARG00000096586",1.20666426190488,-0.376789420982914,1.81691114286113,-0.20737911287702,0.835713793543188,0.999832103467015
"ENSDARG00000094408",32.9410945191649,-0.6289287507236,0.523169318871833,-1.20215144129596,0.229304858958276,0.999832103467015
"ENSDARG00000096651",438.068771527195,-0.0362132659519821,0.187877600858874,-0.192749246245613,0.847155353622335,0.999832103467015
"ENSDARG00000089879",3.05145625799555,-1.52167761432687,0.991033560333802,-1.53544509008791,0.12467453516018,0.999832103467015
"ENSDARG00000091359",771.607080447768,-0.0953035795179735,0.218694699487121,-0.435783673502275,0.662993690454855,0.999832103467015
"ENSDARG00000042561",258.052161159262,-0.115874854613466,0.173251131639349,-0.668825961002544,0.503606504112543,0.999832103467015
"ENSDARG00000099635",1831.90359015378,-0.324465714565181,0.196281284126901,-1.65306496749535,0.0983176421578446,0.999832103467015
"ENSDARG00000099741",116.740888825237,-0.053770944901799,0.234948335935376,-0.228862846326305,0.818975518506944,0.999832103467015
"ENSDARG00000102825",64.0417085408929,0.0797179126060517,0.278448915961239,0.286292774137245,0.77465389202401,0.999832103467015
"ENSDARG00000098567",155.706308358142,-0.102212722799828,0.252227400985347,-0.405240360089844,0.685300840582673,0.999832103467015
"ENSDARG00000101816",3088.67215308527,-0.290452061114762,0.164500158251298,-1.76566432642001,0.0774521810639578,0.999832103467015
"ENSDARG00000105060",155.428056757757,0.238874862781679,0.207690152720614,1.15015016192421,0.250082029041585,0.999832103467015
"ENSDARG00000101291",264.603298457524,-0.156487666792845,0.161323283758444,-0.970025300421981,0.332033881152253,0.999832103467015
"ENSDARG00000102634",618.945815002662,-0.194448848546437,0.201333946699497,-0.965802596800347,0.334142968855846,0.999832103467015
"ENSDARG00000102091",129.497176335861,-0.154303939297652,0.265353656413524,-0.581502969972974,0.560901517152033,0.999832103467015
"ENSDARG00000103295",316.611266406303,0.693915755234584,0.150317177222733,4.61634370772124,3.90559907068496e-06,0.0021038160327423
"ENSDARG00000100739",435.17838037422,0.006808159794871,0.175654693331452,0.0387587696391597,0.969082717177552,0.999832103467015
"ENSDARG00000099024",13.7982217706093,-1.52906959767949,2.71267500883904,-0.563675926049799,0.572974704049468,0.999832103467015
"ENSDARG00000098620",5.83578343807699,1.54896139521155,1.00021396817031,1.54863003767589,0.121470680877737,0.999832103467015
"ENSDARG00000099880",30.3387173011099,0.190470386480777,0.420386695644939,0.453083764196118,0.650488425916317,0.999832103467015
"ENSDARG00000098899",142.430643989737,0.0599135673072215,0.178419106921218,0.33580241679876,0.737019867559932,0.999832103467015
"ENSDARG00000101364",1.61007293438664,0.0883611741972474,1.7976641160132,0.0491533281496502,0.960797105016148,0.999832103467015
"ENSDARG00000032353",227.16111010315,-0.166246408729737,0.169957534691842,-0.978164392835928,0.327993024153738,0.999832103467015
"ENSDARG00000036359",224.710189647338,-0.197668047965217,0.183927951148485,-1.07470369093406,0.282507410750398,0.999832103467015
"ENSDARG00000039934",229.333738157861,-0.0164673203684751,0.138996283959852,-0.118473097980314,0.905692809658214,0.999832103467015
"ENSDARG00000063570",1728.91339541046,-0.0834512695277747,0.0955978540030352,-0.872940824854971,0.382695332672326,0.999832103467015
"ENSDARG00000075650",400.332464025031,-0.116703946145942,0.192047709171035,-0.60768205280703,0.543398368519461,0.999832103467015
"ENSDARG00000086075",921.496980939877,-0.133286531049412,0.122760726584294,-1.08574244188666,0.277592957756848,0.999832103467015
"ENSDARG00000038805",306.783364688079,-0.0752607368478158,0.170452727805254,-0.441534364494317,0.658826188989703,0.999832103467015
"ENSDARG00000036974",27.4235884983364,0.30185014141525,0.314915273657335,0.958512230637941,0.337804527117391,0.999832103467015
"ENSDARG00000058985",78.6931035500019,-0.132906392923221,0.217715209819732,-0.610459843541789,0.541557236432276,0.999832103467015
"ENSDARG00000058988",54.990463440668,-0.330133445747463,0.261407570468307,-1.26290698144677,0.206622610657514,0.999832103467015
"ENSDARG00000077304",45.267333180366,0.197684674129787,0.328035821173264,0.602631363314963,0.546753951164721,0.999832103467015
"ENSDARG00000103980",558.847984599457,-0.293384865284087,0.275131176963063,-1.06634540121011,0.286267533105882,0.999832103467015
"ENSDARG00000040620",248.177361305174,-0.252665467083628,0.170775100862251,-1.47952169729608,0.13900093678497,0.999832103467015
"ENSDARG00000059048",270.764213272541,-0.0630103353368832,0.171887366417969,-0.366579212015293,0.713932916741548,0.999832103467015
"ENSDARG00000063577",25.0259355438847,0.171887829822354,0.309004264890432,0.556263616242652,0.578030655776951,0.999832103467015
"ENSDARG00000040621",116.046962295822,0.222577146702146,0.223870477385284,0.994222861816156,0.320114380293639,0.999832103467015
"ENSDARG00000059059",845.515374430146,-0.0217275514156401,0.253492936076309,-0.0857126504270693,0.931694845553044,0.999832103467015
"ENSDARG00000102127",145.505782927213,-0.220171371832221,0.201811647641573,-1.09097455179225,0.275284080502363,0.999832103467015
"ENSDARG00000103612",750.334182725091,0.0298298769120465,0.111311007794246,0.267986765218996,0.788709506082939,0.999832103467015
"ENSDARG00000099690",16.5511500759825,0.120816290771724,0.393746569035838,0.306837697830778,0.758966912703077,0.999832103467015
"ENSDARG00000100197",2.69672517388943,-1.20228950171683,0.975372121435869,-1.23264698189949,0.217707500327553,0.999832103467015
"ENSDARG00000074914",3.51961695620258,-1.47928485129718,0.851713567467116,-1.73683372885133,0.0824165236843562,0.999832103467015
"ENSDARG00000103006",52.390073080979,0.0367689431079744,0.314343592498247,0.116970550650494,0.906883390426055,0.999832103467015
"ENSDARG00000087585",29.2479497897553,0.337925437234342,0.308411906970866,1.09569517128359,0.273212196564691,0.999832103467015
"ENSDARG00000087910",261.469599677257,-0.148173166156231,0.226323909922904,-0.654695150002957,0.512664048506619,0.999832103467015
"ENSDARG00000042872",74.8992311996799,0.0315747852477676,0.214465851664096,0.147225234240186,0.882954243577061,0.999832103467015
"ENSDARG00000074329",300.573299435908,-0.0591317847933317,0.172654313074622,-0.342486577603044,0.731984743459428,0.999832103467015
"ENSDARG00000010712",9.70775293632227,0.160962945987387,0.594109780612987,0.270931318150173,0.786443857145999,0.999832103467015
"ENSDARG00000109233",2.28006957955205,0.779038022703363,1.00767084336415,0.773107635130647,0.439458682864999,0.999832103467015
"ENSDARG00000075226",666.993966629978,-0.0306351920965861,0.19156694429796,-0.159918989201689,0.872944889811444,0.999832103467015
"ENSDARG00000110346",425.332435688652,-0.00741082023806574,0.11540398631698,-0.0642163280019673,0.948797976363144,0.999832103467015
"ENSDARG00000014550",286.59741508898,-0.045437982283728,0.212401852446484,-0.213924604519052,0.83060585272309,0.999832103467015
"ENSDARG00000069726",36.5649729451855,0.150874914232141,0.300419551170885,0.50221403248925,0.615516973164191,0.999832103467015
"ENSDARG00000087341",172.118021180699,-0.261096937793446,0.165134378384102,-1.58111799825313,0.113851060194879,0.999832103467015
"ENSDARG00000102742",49.2371697975501,-0.256870567526111,0.285890906757731,-0.898491562530836,0.368923541458742,0.999832103467015
"ENSDARG00000027600",440.416475515322,0.177340442884612,0.126104462364951,1.40629791808146,0.159635678102787,0.999832103467015
"ENSDARG00000079129",7.17107299753683,-0.212910720375763,0.620414600676274,-0.343174902949871,0.731466884054851,0.999832103467015
"ENSDARG00000039959",151.46317711204,0.179729083165156,0.194447703395375,0.924305507479859,0.355327276114726,0.999832103467015
"ENSDARG00000109022",192.449697485778,-0.0835402276102231,0.144580443406506,-0.577811394417564,0.56339146158113,0.999832103467015
"ENSDARG00000001777",1128.84960791049,-0.00732988266775455,0.22564260995282,-0.032484479191617,0.974085693308917,0.999832103467015
"ENSDARG00000075376",213.23248991674,0.184943240403425,0.25530160696259,0.724410796327362,0.468813573648789,0.999832103467015
"ENSDARG00000014963",122.834133109515,-0.0697648149262962,0.185062828394475,-0.376979080734611,0.706189151150321,0.999832103467015
"ENSDARG00000008097",569.652686962525,-0.250071980849249,0.2018456198992,-1.23892696296374,0.215372547337359,0.999832103467015
"ENSDARG00000092467",8094.0082027174,0.055286047841121,0.15709600942459,0.351925221039174,0.724894343997049,0.999832103467015
"ENSDARG00000078245",23.7667900288121,-0.0796510576692472,0.380645747727761,-0.209252456239742,0.834251164540183,0.999832103467015
"ENSDARG00000040087",280.425935889852,-0.0363096725884952,0.150284081017609,-0.241606911009029,0.809084766510662,0.999832103467015
"ENSDARG00000058868",4380.13533100677,0.0478688907570186,0.181733018330077,0.263402276575166,0.792240536092003,0.999832103467015
"ENSDARG00000031749",6.11484541205825,0.310775427176379,0.841936877199527,0.36911962831476,0.712038559144944,0.999832103467015
"ENSDARG00000035095",9.58331060156851,-0.384278322900724,0.485580688450575,-0.791378924328531,0.42872290481989,0.999832103467015
"ENSDARG00000067824",332.349513149931,0.139061536676374,0.141039114838931,0.985978512664267,0.324143657153008,0.999832103467015
"ENSDARG00000010023",269.578705825219,0.0444019854610584,0.245965196539204,0.180521415573448,0.856743243368862,0.999832103467015
"ENSDARG00000090886",9.28846110441863,0.766706639623642,0.568195748161071,1.34937060353767,0.177217958054675,0.999832103467015
"ENSDARG00000058949",128.104464319502,-0.29010611300239,0.268665993851387,-1.07980213217033,0.280230301521403,0.999832103467015
"ENSDARG00000003934",88.4405757337806,0.00105703015389016,0.352035560886373,0.00300262323280271,0.997604256880541,0.999832103467015
"ENSDARG00000089361",297.579554661252,0.0770641686715222,0.173896793547326,0.443160377483033,0.657649736012896,0.999832103467015
"ENSDARG00000058946",375.547427200488,0.0721602325057051,0.114355057710184,0.63101916041689,0.528027996405578,0.999832103467015
"ENSDARG00000109823",139.506199016791,-0.405659372111339,0.214426267388894,-1.89183618710116,0.058512810179918,0.999832103467015
"ENSDARG00000074456",19.5142678417199,-0.360451492111992,0.51794013617703,-0.695932728389273,0.486470959844889,0.999832103467015
"ENSDARG00000006253",127.661296062299,-0.14579014032695,0.180977719811824,-0.805569550100083,0.420491088855177,0.999832103467015
"ENSDARG00000032801",21.5486712704754,0.359587451667014,0.439568286935738,0.818046848133027,0.413330437163539,0.999832103467015
"ENSDARG00000060392",720.010186823772,-0.0688549477115342,0.110380163275274,-0.623798204934875,0.532760118675885,0.999832103467015
"ENSDARG00000091726",1015.06555307869,0.0845417515839998,0.169846454825152,0.49775399593139,0.618657444769181,0.999832103467015
"ENSDARG00000038308",311.547109372574,0.118420969883674,0.126015842469287,0.939730811326642,0.347355656481545,0.999832103467015
"ENSDARG00000020913",323.776173612091,-0.187483070156913,0.143210879074523,-1.30913985982414,0.190486979401161,0.999832103467015
"ENSDARG00000038302",290.073374844495,-0.12244579091514,0.136422170402185,-0.897550526825359,0.369425224648778,0.999832103467015
"ENSDARG00000013024",89.1088601103437,0.171919689483353,0.228503487594667,0.752372277959777,0.451827212986211,0.999832103467015
"ENSDARG00000005108",624.117699054467,-0.0313428072270157,0.179586989786359,-0.174527159591582,0.861451188031369,0.999832103467015
"ENSDARG00000025076",289.27479516727,-0.0364759094074723,0.126424296565895,-0.288519773479304,0.772948896701215,0.999832103467015
"ENSDARG00000075747",409.321230531178,0.0759712067886276,0.215773621617961,0.352087554627686,0.724772601540172,0.999832103467015
"ENSDARG00000077086",8.09965895318026,-0.0954473635765018,0.637882244318756,-0.149631635660963,0.881055247518247,0.999832103467015
"ENSDARG00000075054",167.350509625888,0.130771935860598,0.265928742071964,0.491755553919063,0.622892160247108,0.999832103467015
"ENSDARG00000069615",54.112204242488,0.392098786717804,0.929614771534789,0.421786312700745,0.673180997084282,0.999832103467015
"ENSDARG00000112087",369.63743719167,-0.139846084921676,0.196104748270891,-0.713119320948306,0.475771924673194,0.999832103467015
"ENSDARG00000100497",553.938181883823,0.12887409117008,0.237188255632079,0.543340945893992,0.586895077258978,0.999832103467015
"ENSDARG00000076724",532.8773014813,0.188844121352944,0.289010823245034,0.653415395425641,0.513488516284537,0.999832103467015
"ENSDARG00000076381",640.224454169538,0.207334419320435,0.216283774628195,0.958622160524322,0.337749124553122,0.999832103467015
"ENSDARG00000116680",1099.21897825334,-0.0878323097584954,0.190124170377515,-0.461973401825205,0.644100394624801,0.999832103467015
"ENSDARG00000010145",120.946907460116,-0.196277291098981,0.237156799107991,-0.827626666565041,0.407881961434366,0.999832103467015
"ENSDARG00000008560",255.324343358047,-0.187280465241105,0.150050962529298,-1.24811238851292,0.211989902078039,0.999832103467015
"ENSDARG00000075446",905.721571364124,-0.00626751355723247,0.101533516451743,-0.0617285185844156,0.950779028723669,0.999832103467015
"ENSDARG00000009864",180.961564291024,-0.0354982112759513,0.205894449456163,-0.172409753491238,0.863115404819826,0.999832103467015
"ENSDARG00000026908",2152.51832805513,-0.0446884382866239,0.0765815556609019,-0.583540487013627,0.559529510084438,0.999832103467015
"ENSDARG00000020334",1051.85325443786,0.00700534428842514,0.163578152263097,0.0428256719586722,0.965840499495202,0.999832103467015
"ENSDARG00000063436",18.7898432864089,0.119065267737703,0.527776271586077,0.225597993217631,0.821514101798885,0.999832103467015
"ENSDARG00000008948",3.44839566801465,2.6505042882592,1.11704341829073,2.37278537687902,0.0176545190962959,0.92133231060731
"ENSDARG00000114920",940.123809232932,-0.0361030205093758,0.145173410627831,-0.248688932451482,0.803601410562521,0.999832103467015
"ENSDARG00000036005",161.445772996106,0.0977212452765272,0.21544183244966,0.45358528641071,0.650127345589395,0.999832103467015
"ENSDARG00000076529",569.978646484911,-0.030232628063816,0.121994053775647,-0.247820505410987,0.804273288706655,0.999832103467015
"ENSDARG00000100642",196.005619814584,-0.117784134861576,0.129516604403439,-0.909413394553515,0.363131954034221,0.999832103467015
"ENSDARG00000075802",67.1902528549011,-0.13508387210186,0.30553682285631,-0.442119777377498,0.658402533569315,0.999832103467015
"ENSDARG00000010729",49.2404031617254,0.168132719053135,0.286585394896811,0.586675811283659,0.557421456164565,0.999832103467015
"ENSDARG00000090752",245.752173190989,-0.0978088317394926,0.171320209557983,-0.570912398437089,0.568059026081231,0.999832103467015
"ENSDARG00000099005",30.6946288619293,0.210662648576161,0.308197723243062,0.683530839746085,0.494271469652255,0.999832103467015
"ENSDARG00000069608",161.301327298848,0.524349956023481,0.332890637793051,1.57514179281141,0.115223719156658,0.999832103467015
"ENSDARG00000075229",17.365926626934,0.169278458328913,0.367244918092206,0.460941595075828,0.644840508286396,0.999832103467015
"ENSDARG00000069601",180.043601958851,-0.132991012816067,0.246438975271195,-0.539650891948874,0.589437812602483,0.999832103467015
"ENSDARG00000079815",77.2335958505779,-0.402302600151631,0.282278917220142,-1.42519534973944,0.154100740199512,0.999832103467015
"ENSDARG00000063665",110.54515640341,0.25075765324375,0.255710360540202,0.98063157360543,0.32677445841626,0.999832103467015
"ENSDARG00000086996",26.9941190815492,0.641949222824466,0.704086176201339,0.91174808499705,0.361901344901443,0.999832103467015
"ENSDARG00000059246",443.565320575786,0.0397701337525868,0.219840475064026,0.180904511514562,0.856442527605559,0.999832103467015
"ENSDARG00000003429",229.851704145566,0.139356416157434,0.831928667598221,0.16751005414894,0.866968737233934,0.999832103467015
"ENSDARG00000026198",187.536079253715,-0.078775295776501,0.177808155592987,-0.44303533498667,0.657740176717856,0.999832103467015
"ENSDARG00000069590",60.1936295481761,0.399851213616133,0.376541274644573,1.06190540198698,0.28827863247506,0.999832103467015
"ENSDARG00000091531",5.32382119498005,1.65665709905296,0.895138015760459,1.85072812223885,0.0642086761746839,0.999832103467015
"ENSDARG00000021082",471.820722065236,0.347625166741378,0.355509784144978,0.977821658488069,0.328162537068816,0.999832103467015
"ENSDARG00000059235",3.96636285187031,-2.03953509147416,1.51543796135204,-1.34583872351629,0.178354534038763,0.999832103467015
"ENSDARG00000093630",1.60094035645396,-0.550302817709093,1.1938034537954,-0.460966012419838,0.64482298968694,0.999832103467015
"ENSDARG00000094577",195.632287555913,0.111263030121282,0.256839541617021,0.433200547784767,0.664869080963031,0.999832103467015
"ENSDARG00000042995",267.154843329027,0.053845468830085,0.236866462851674,0.227324156327707,0.820171690719173,0.999832103467015
"ENSDARG00000042977",407.015563073832,-0.134510942333544,0.204184398531828,-0.658771891000167,0.510042260083652,0.999832103467015
"ENSDARG00000042975",518.294824783174,-0.0585989514588054,0.246804803399262,-0.237430352455533,0.81232294497592,0.999832103467015
"ENSDARG00000008186",113.443432566838,0.131853577743392,0.276196753407203,0.477390034882118,0.633084408896459,0.999832103467015
"ENSDARG00000102251",11.1990533192605,-0.124655401477431,0.521991448485423,-0.238807363299003,0.811254960321397,0.999832103467015
"ENSDARG00000103600",99.095157202406,0.217771564948271,0.207150144040205,1.05127402134949,0.29313275501038,0.999832103467015
"ENSDARG00000100170",1978.9701900764,0.0716539719390616,0.131290968509194,0.545764668755899,0.585227712609205,0.999832103467015
"ENSDARG00000104693",2540.52042264059,0.10193440502704,0.163913150492732,0.621880579566801,0.534020395920829,0.999832103467015
"ENSDARG00000099182",83.8502217343588,0.0104574885020864,0.191238095880373,0.0546830821230722,0.956390947704089,0.999832103467015
"ENSDARG00000098405",268.329133231432,0.243361330977171,0.193716679447813,1.25627453284286,0.209016452025464,0.999832103467015
"ENSDARG00000103025",544.679025663865,0.0269483491263669,0.149630821546911,0.180098918443205,0.857074911683238,0.999832103467015
"ENSDARG00000100729",3187.93060418903,0.128211215456786,0.20243812809622,0.633335314164961,0.526514696814983,0.999832103467015
